CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
61.065.751/0001-80;2023-03-31;2;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;016306;ITR;126150;2023-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126150
61.065.751/0001-80;2023-06-30;1;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;016306;ITR;129881;2023-08-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129881
61.065.751/0001-80;2023-09-30;1;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;016306;ITR;131918;2023-11-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131918
61.079.117/0001-05;2023-03-31;1;ALPARGATAS S.A.;010456;ITR;125765;2023-05-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=125765
61.079.117/0001-05;2023-06-30;1;ALPARGATAS S.A.;010456;ITR;129722;2023-08-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129722
61.079.117/0001-05;2023-09-30;1;ALPARGATAS S.A.;010456;ITR;131940;2023-11-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131940
61.080.313/0001-91;2023-03-31;1;COBRASMA S.A.;004448;ITR;126462;2023-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126462
61.080.313/0001-91;2023-06-30;1;COBRASMA S.A.;004448;ITR;130257;2023-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130257
61.080.313/0001-91;2023-09-30;1;COBRASMA S.A.;004448;ITR;132508;2023-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132508
61.080.313/0001-91;2023-09-30;2;COBRASMA S.A.;004448;ITR;132613;2023-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132613
61.082.004/0001-50;2023-03-31;1;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;008427;ITR;126255;2023-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126255
61.082.004/0001-50;2023-06-30;1;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;008427;ITR;130419;2023-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130419
61.082.004/0001-50;2023-09-30;1;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;008427;ITR;132639;2023-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132639
61.088.894/0001-08;2023-03-31;1;CAMBUCI S.A.;002100;ITR;125539;2023-04-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=125539
61.088.894/0001-08;2023-06-30;1;CAMBUCI S.A.;002100;ITR;129602;2023-07-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129602
61.088.894/0001-08;2023-09-30;1;CAMBUCI S.A.;002100;ITR;131819;2023-11-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131819
61.092.037/0001-81;2023-03-31;1;ETERNIT S.A. - EM RECUPERAÇÃO JUDICIAL;005762;ITR;126057;2023-05-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126057
61.092.037/0001-81;2023-06-30;1;ETERNIT S.A. - EM RECUPERAÇÃO JUDICIAL;005762;ITR;129841;2023-08-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129841
61.092.037/0001-81;2023-09-30;1;ETERNIT S.A. - EM RECUPERAÇÃO JUDICIAL;005762;ITR;131860;2023-11-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131860
61.156.113/0001-75;2023-03-31;1;IOCHPE MAXION S.A.;011932;ITR;125917;2023-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=125917
61.156.113/0001-75;2023-03-31;2;IOCHPE MAXION S.A.;011932;ITR;125941;2023-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=125941
61.156.113/0001-75;2023-06-30;1;IOCHPE MAXION S.A.;011932;ITR;129882;2023-08-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129882
61.156.113/0001-75;2023-09-30;1;IOCHPE MAXION S.A.;011932;ITR;131938;2023-11-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131938
61.156.931/0001-78;2023-03-31;1;SIDERURGICA J. L. ALIPERTI S.A.;012823;ITR;126937;2023-05-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126937
61.156.931/0001-78;2023-06-30;1;SIDERURGICA J. L. ALIPERTI S.A.;012823;ITR;130505;2023-08-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130505
61.156.931/0001-78;2023-09-30;1;SIDERURGICA J. L. ALIPERTI S.A.;012823;ITR;132669;2023-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132669
61.186.680/0001-74;2023-03-31;1;BANCO BMG S/A;024600;ITR;126303;2023-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126303
61.186.680/0001-74;2023-06-30;1;BANCO BMG S/A;024600;ITR;129987;2023-08-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129987
61.186.680/0001-74;2023-09-30;1;BANCO BMG S/A;024600;ITR;132018;2023-11-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132018
61.189.288/0001-89;2023-03-31;1;MARISA LOJAS S.A.;022055;ITR;126850;2023-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126850
61.189.288/0001-89;2023-06-30;1;MARISA LOJAS S.A.;022055;ITR;129931;2023-08-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129931
61.189.288/0001-89;2023-09-30;1;MARISA LOJAS S.A.;022055;ITR;132678;2023-11-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132678
61.189.288/0001-89;2023-09-30;2;MARISA LOJAS S.A.;022055;ITR;132679;2023-11-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132679
61.190.096/0001-92;2023-03-31;1;EUROFARMA LABORATÓRIOS S.A.;026700;ITR;126736;2023-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126736
61.190.096/0001-92;2023-06-30;1;EUROFARMA LABORATÓRIOS S.A.;026700;ITR;130294;2023-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130294
61.190.096/0001-92;2023-09-30;1;EUROFARMA LABORATÓRIOS S.A.;026700;ITR;132587;2023-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132587
61.351.532/0001-68;2023-03-31;1;AZEVEDO E TRAVASSOS S.A.;011975;ITR;126853;2023-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126853
61.351.532/0001-68;2023-06-30;1;AZEVEDO E TRAVASSOS S.A.;011975;ITR;130320;2023-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130320
61.351.532/0001-68;2023-09-30;1;AZEVEDO E TRAVASSOS S.A.;011975;ITR;132643;2023-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132643
61.374.161/0001-30;2023-03-31;1;BAUMER S.A.;001562;ITR;126888;2023-05-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126888
61.374.161/0001-30;2023-06-30;1;BAUMER S.A.;001562;ITR;130351;2023-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130351
61.374.161/0001-30;2023-09-30;1;BAUMER S.A.;001562;ITR;132672;2023-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132672
61.409.892/0001-73;2023-03-31;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;025984;ITR;125929;2023-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=125929
61.409.892/0001-73;2023-06-30;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;025984;ITR;129783;2023-08-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129783
61.409.892/0001-73;2023-09-30;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;025984;ITR;131961;2023-11-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131961
61.486.650/0001-83;2023-03-31;1;DIAGNOSTICOS DA AMERICA S.A.;019623;ITR;126396;2023-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126396
61.486.650/0001-83;2023-06-30;1;DIAGNOSTICOS DA AMERICA S.A.;019623;ITR;130027;2023-08-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130027
61.486.650/0001-83;2023-09-30;1;DIAGNOSTICOS DA AMERICA S.A.;019623;ITR;132141;2023-11-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132141
61.532.644/0001-15;2023-03-31;1;ITAÚSA S.A.;007617;ITR;126807;2023-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126807
61.532.644/0001-15;2023-06-30;1;ITAÚSA S.A.;007617;ITR;130411;2023-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130411
61.532.644/0001-15;2023-09-30;1;ITAÚSA S.A.;007617;ITR;132366;2023-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132366
61.584.140/0001-49;2023-03-31;1;REDE ENERGIA PARTICIPAÇÕES S.A.;003190;ITR;126379;2023-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126379
61.584.140/0001-49;2023-06-30;1;REDE ENERGIA PARTICIPAÇÕES S.A.;003190;ITR;130080;2023-08-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130080
61.584.140/0001-49;2023-09-30;1;REDE ENERGIA PARTICIPAÇÕES S.A.;003190;ITR;132138;2023-11-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132138
61.585.865/0001-51;2023-03-31;1;RAIA DROGASIL S.A.;005258;ITR;125615;2023-05-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=125615
61.585.865/0001-51;2023-03-31;2;RAIA DROGASIL S.A.;005258;ITR;125685;2023-05-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=125685
61.585.865/0001-51;2023-06-30;1;RAIA DROGASIL S.A.;005258;ITR;129835;2023-08-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129835
61.585.865/0001-51;2023-09-30;1;RAIA DROGASIL S.A.;005258;ITR;131720;2023-10-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131720
61.695.227/0001-93;2023-03-31;1;ELETROPAULO METROP. ELET. SAO PAULO S.A.;014176;ITR;125469;2023-04-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=125469
61.695.227/0001-93;2023-06-30;1;ELETROPAULO METROP. ELET. SAO PAULO S.A.;014176;ITR;129178;2023-07-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129178
61.695.227/0001-93;2023-09-30;1;ELETROPAULO METROP. ELET. SAO PAULO S.A.;014176;ITR;131593;2023-10-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131593
61.856.571/0001-17;2023-03-31;1;CIA GAS DE SAO PAULO - COMGAS;015636;ITR;126830;2023-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126830
61.856.571/0001-17;2023-06-30;1;CIA GAS DE SAO PAULO - COMGAS;015636;ITR;130200;2023-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130200
61.856.571/0001-17;2023-09-30;1;CIA GAS DE SAO PAULO - COMGAS;015636;ITR;132339;2023-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132339
62.002.886/0001-60;2023-03-31;1;SAO PAULO TURISMO S.A.;009415;ITR;126467;2023-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126467
62.002.886/0001-60;2023-06-30;1;SAO PAULO TURISMO S.A.;009415;ITR;130098;2023-08-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130098
62.002.886/0001-60;2023-09-30;1;SAO PAULO TURISMO S.A.;009415;ITR;132183;2023-11-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132183
62.070.362/0001-06;2023-03-31;1;COMPANHIA DO METROPOLITANO DE SÃO PAULO - METRÔ;027065;ITR;126473;2023-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126473
62.070.362/0001-06;2023-06-30;1;COMPANHIA DO METROPOLITANO DE SÃO PAULO - METRÔ;027065;ITR;130120;2023-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130120
62.070.362/0001-06;2023-09-30;1;COMPANHIA DO METROPOLITANO DE SÃO PAULO - METRÔ;027065;ITR;132179;2023-11-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132179
62.144.175/0001-20;2023-03-31;1;BCO PINE S.A;020567;ITR;126232;2023-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126232
62.144.175/0001-20;2023-03-31;2;BCO PINE S.A;020567;ITR;126286;2023-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126286
62.144.175/0001-20;2023-03-31;3;BCO PINE S.A;020567;ITR;127042;2023-05-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127042
62.144.175/0001-20;2023-06-30;1;BCO PINE S.A;020567;ITR;129914;2023-08-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129914
62.144.175/0001-20;2023-06-30;2;BCO PINE S.A;020567;ITR;130748;2023-08-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130748
62.144.175/0001-20;2023-09-30;1;BCO PINE S.A;020567;ITR;132305;2023-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132305
62.232.889/0001-90;2023-03-31;1;BCO DAYCOVAL S.A.;020796;ITR;126040;2023-05-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126040
62.232.889/0001-90;2023-03-31;2;BCO DAYCOVAL S.A.;020796;ITR;127433;2023-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127433
62.232.889/0001-90;2023-06-30;1;BCO DAYCOVAL S.A.;020796;ITR;129831;2023-08-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129831
62.232.889/0001-90;2023-06-30;2;BCO DAYCOVAL S.A.;020796;ITR;130740;2023-08-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130740
62.232.889/0001-90;2023-09-30;1;BCO DAYCOVAL S.A.;020796;ITR;132060;2023-11-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132060
62.232.889/0001-90;2023-09-30;2;BCO DAYCOVAL S.A.;020796;ITR;132842;2023-11-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132842
62.232.889/0001-90;2023-09-30;3;BCO DAYCOVAL S.A.;020796;ITR;132860;2023-11-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132860
62.258.884/0001-36;2023-03-31;1;INTERCEMENT BRASIL S.A.;025992;ITR;125828;2023-05-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=125828
62.258.884/0001-36;2023-06-30;1;INTERCEMENT BRASIL S.A.;025992;ITR;130378;2023-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130378
62.258.884/0001-36;2023-09-30;1;INTERCEMENT BRASIL S.A.;025992;ITR;132621;2023-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132621
62.307.848/0001-15;2023-03-31;1;BANCO RCI BRASIL S.A.;021466;ITR;126753;2023-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126753
62.307.848/0001-15;2023-06-30;1;BANCO RCI BRASIL S.A.;021466;ITR;130374;2023-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130374
62.307.848/0001-15;2023-09-30;1;BANCO RCI BRASIL S.A.;021466;ITR;132653;2023-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132653
62.984.091/0001-02;2023-03-31;1;CRUZEIRO DO SUL EDUCACIONAL S.A.;025526;ITR;126824;2023-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126824
62.984.091/0001-02;2023-03-31;2;CRUZEIRO DO SUL EDUCACIONAL S.A.;025526;ITR;126831;2023-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126831
62.984.091/0001-02;2023-06-30;1;CRUZEIRO DO SUL EDUCACIONAL S.A.;025526;ITR;130392;2023-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130392
62.984.091/0001-02;2023-09-30;1;CRUZEIRO DO SUL EDUCACIONAL S.A.;025526;ITR;132161;2023-11-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132161
64.904.295/0001-03;2023-05-31;1;CAMIL ALIMENTOS S.A.;024228;ITR;128987;2023-07-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128987
64.904.295/0001-03;2023-08-31;1;CAMIL ALIMENTOS S.A.;024228;ITR;131371;2023-10-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131371
65.654.303/0001-73;2023-03-31;1;DIBENS LEASING S.A. - ARREND.MERCANTIL;014214;ITR;126540;2023-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126540
65.654.303/0001-73;2023-06-30;1;DIBENS LEASING S.A. - ARREND.MERCANTIL;014214;ITR;130178;2023-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130178
65.654.303/0001-73;2023-09-30;1;DIBENS LEASING S.A. - ARREND.MERCANTIL;014214;ITR;132223;2023-11-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132223
65.654.303/0001-73;2023-09-30;1;DIBENS LEASING S.A. - ARREND.MERCANTIL;014214;ITR;132214;2023-11-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132214
67.010.660/0001-24;2023-03-31;1;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;020451;ITR;126165;2023-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126165
67.010.660/0001-24;2023-06-30;1;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;020451;ITR;129907;2023-08-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129907
67.010.660/0001-24;2023-09-30;1;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;020451;ITR;131945;2023-11-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131945
67.571.414/0001-41;2023-03-31;1;VIVER INCORPORADORA E CONSTRUTORA S.A.;020702;ITR;126353;2023-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126353
67.571.414/0001-41;2023-06-30;1;VIVER INCORPORADORA E CONSTRUTORA S.A.;020702;ITR;130331;2023-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130331
67.571.414/0001-41;2023-06-30;2;VIVER INCORPORADORA E CONSTRUTORA S.A.;020702;ITR;130494;2023-08-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130494
67.571.414/0001-41;2023-09-30;1;VIVER INCORPORADORA E CONSTRUTORA S.A.;020702;ITR;132325;2023-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132325
67.620.377/0001-14;2023-03-31;1;MINERVA S.A.;020931;ITR;126023;2023-05-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126023
67.620.377/0001-14;2023-06-30;1;MINERVA S.A.;020931;ITR;129888;2023-08-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129888
67.620.377/0001-14;2023-09-30;1;MINERVA S.A.;020931;ITR;131908;2023-11-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131908
68.400.225/0001-79;2023-03-31;1;CLARANET TECHNOLOGY S.A.;026549;ITR;126520;2023-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126520
